Date,Id,Text,Likes,Re-Tweets,Location
2019-12-17 08:28:56,1206853774184194048,"District Level Elections has since its inception ensured grassroots participation in the governance of our country . Through the unit committees & representation in the Assemblies , our people have had the opportunity to be directly involved in governance at the local level . 1/2",954,116,
2019-12-10 19:55:17,1204489783344553985,"RT : We launched a 50,000 ghc Business Support Competition at the 2019 #AccraSpeaks Powering Entrepreneurship Conference . Out o …",0,24,
2019-12-09 11:38:12,1204002302580928512,#UnitedAgainstCorruption https://t.co/DEXcX9tRBG,897,113,
2019-12-06 11:53:19,1202918943251468288,"I celebrate our gallant farmers and fishers across the country on the occasion of the 2019 National Farmers Day . To all farmers - small , medium and large scale - including back yard garden owners and investors in agro-processing & agri-business , I assure you of better years ahead . https://t.co/81fUDI4GzE",1441,162,
2019-12-03 23:19:36,1202004488393043968,"I joined the Action Chapel International for the last day of the Impact 2019 , with . https://t.co/0bm650loHd",1946,170,
2019-12-02 16:29:38,1201538927561195522,#Faketweet https://t.co/s59GWWFwne,1159,218,
2019-11-29 19:10:39,1200492286389444609,Thank you ! https://t.co/4W7IKIfYjH,4042,403,
2019-11-23 10:03:58,1198180380710494208,With Asantehene Otumfuo Osei Tutu II https://t.co/9utK0NIFWW,655,58,
2019-11-23 09:09:59,1198166796643295233,"I was joined by the National Chairman of the NDC Samuel Ofosu Ampofo , Second Deputy Speaker of Parliament Alban Bagbin , former Chief of Staff Julius Debrah , executives of the NDC and former appointees to welcome the Asantehene . 3/3 https://t.co/uxeCJFJSqq",1334,117,
2019-11-23 09:09:04,1198166565004468225,"Otumfuo Asantehene and I have always had a relationship underlined by mutual respect and brotherliness , and it was indeed a great honour to welcome him and his delegation . 2/3 https://t.co/KmjQWd3ztO",1848,196,
2019-11-23 09:08:04,1198166312050155520,"I had the honour of welcoming the Asantehene , Otumfuo Osei Tutu II , to my office on Friday . It was an opportunity to once again discuss with the Asantehene a number of critical national development issues , and also tap into his wise counsel . 1/3 https://t.co/H0jpFzxnBE",4965,397,
2019-11-19 23:07:27,1196927999389642753,"I delivered a lecture on ‘ Beyond Politics : An economic narrative for West Africa ’ at the 7th anniversary of Realnews Magazine in Lagos , Nigeria today . https://t.co/ZLQQW4MDmo",1037,119,
2020-05-09 07:58:50,1259030051972157441,"RT : It ’ s been a year since Nana Addo ordered the closure of and Radio XYZ , and followed up with Radio Tongu …",0,106,
2020-05-09 07:58:32,1259029975153377280,"I want to encourage you to protect yourself . Regular hand washing with soap & under running water is a must . Stay Home but if you have to go out for any reason including work , wear your mask , take along a hand sanitizer , & always disinfect commonly used and touched surfaces . 2/2",972,160,
2020-05-09 07:58:31,1259029972313952256,"From 3,091 to 4,012 #COVID19 cases within 24 hours ; Government is certainly failing the people of Ghana . Fear gripped many homes last night when the latest confirmed cases were released . And that is understandable . #COVID19 is real , my brothers and sisters . 1/2 https://t.co/EdjYsOv5bG",1721,268,
2020-05-08 11:30:43,1258720984321966080,I invite you to join the call to GET INVOLVED . Locate a branch of the NDC near you and let's work together for Victory 2020 . You can also visit https://t.co/AvCFAXeAGX and Let ’ s Talk . #JohnMahama . https://t.co/YX0H6Jsha0,2839,371,
2020-05-06 09:47:47,1257970305374584835,Happy 70th Birthday Asantehene Otumfuo Osei Tutu II . https://t.co/ruSLW7ntbM,6994,614,
2020-05-03 10:53:47,1256899751078961152,"Freedom of the press is not a given ; we should always remember that , and especially now , when the COVID - 19 pandemic tempts some governments around the world to want to curtail the liberties of citizens . #WorldPressFreedomDay #COVID19 https://t.co/LMM1eNDGpV",1234,202,
2020-05-03 07:09:47,1256843380635717632,#NewProfilePic https://t.co/05QKMpKAup,7425,563,
2020-05-01 11:27:45,1256183524496945152,"Thank you for joining & contributing to my Digital Conversation , #JohnMahamaLIVE last night . Below is a link to my opening remarks last night . I welcome any contributions or reviews via office@johnmahama.org . https://t.co/CxIiNTeWx9",2507,290,
2020-04-30 20:16:05,1255954095086505984,John Mahama in a Digital Conversation https://t.co/a6i5azMvqX,1638,220,
2020-04-30 13:03:03,1255845120521523200,"Please join me , tonight , at 8.15 pm on #JohnMahamaLIVE . https://t.co/yILXn4dZei",2891,370,
2020-04-29 12:39:11,1255476724244058113,Many of our abandoned projects would have been completed by now and open to the public . We are still very committed to completing all the projects we were working on which have come to a standstill . https://t.co/sioMs2XNYB,3956,601,
2020-04-27 10:25:08,1254718213209894912,"“ As Covid - 19 marches relentlessly into Africa there is one man who has sat at the centre of another similarly urgent health crisis . John Mahama was President of Ghana then . The lessons he learned and the hard political , social & economic decisions ... ” https://t.co/A7PLJH2gXB",1584,301,
2020-04-24 11:07:07,1253641615412989952,Thank you . I look forward to another round of conversation soon . #StaySafe #StayHome https://t.co/Bbg31fSW0d,2380,209,
2020-04-23 20:20:36,1253418517359063041,John Mahama in a Digital Conversation https://t.co/ggyBnyR77H,1828,411,
2020-04-23 12:01:59,1253293036483854339,Join me for a Digital Conversation on #COVID19 tonight . I look forward to your contributions and questions . #JohnMahamaLIVE https://t.co/GwnwE8qEM5,1753,236,
2020-04-23 11:50:42,1253290196457656321,https://t.co/TN6CdUKO0h,2527,258,
2020-04-19 20:03:43,1251964715615559680,"Recent developments have made it clear , the extent of the spread of the virus . The last report put the number of confirmed cases at 834 . Many health experts continue to suggest the necessity and appropriateness of an extension of the restrictions on movement .",8660,1173,
2020-04-19 19:00:30,1251948806016507905,"The lockdown is wearing out everyone , but this is a necessary pain we must bear to reinforce the great national effort against this virus . We must not lose sight of the fact that some of our brothers and sisters are suffering its effects more acutely . https://t.co/VMHysj9gUS",2886,490,
2020-04-16 10:14:09,1250729183212449794,"Let ’ s join hands in this fight by showing love and care for others . If you care for people , please encourage them to stay home . Remember to always wash your hands with soap , under running water . And please stay home ! 2/2 #SafeHands",771,100,
2020-04-16 10:14:08,1250729180133801984,"My brothers and sisters , today is Day 18 of the lockdown . Together , we form a vital line of defense against the coronavirus . Each & every one of us is now called upon to protect the lives of others . It is our sacred duty - a duty of love , a duty of care . 1/2 #StopTheSpread https://t.co/nzCwK0J51g",2813,412,
2020-04-15 15:57:04,1250453091813654529,The US continues to cede world leadership ... It is a tragic mistake to withhold funding to WHO in the midst of this dreadful #COVID19 pandemic .,2625,293,
2020-04-15 10:51:36,1250376221755572224,"His indepth knowledge and counsel was of immense help in reaching a favourable outcome for Ghana . My condolences to his family , his numerous students across the world , the Gov't & people of Ghana . 2/2",780,88,
2020-04-15 10:51:36,1250376219557793792,"I am saddened to hear the death of our compatriot , Emeritus Judge Thomas A . Mensah , an International Maritime Lawyer & Arbitrator . His enormous contribution to our country is unparalleled . He played a key role in the arbitration during our maritime dispute with Cote D'Ivoire . 1/2 https://t.co/qWX2gpw5KF",4044,420,
2020-04-13 13:38:36,1249693472166162432,"Together , we can break the chain of infections . Let ’ s also continue the routine of constantly washing your hands with soap and under running water , especially after you hold or come into contact with any commonly used surface . We can , together , win this fight against #COVID19 .",686,107,
2020-04-13 13:38:35,1249693469125287947,"We must all act to protect ourselves and help #StopTheSpread of #COVID19 . It is not what someone else does , but what we all do . Please stay home . Reconsider that decision to go out , and ask that person coming to you , to discuss the matter on phone or via a video call . #StayHome https://t.co/tVJwleDrg4",2563,441,
2020-04-12 18:21:11,1249402197953085440,"While our minds are focused on fighting COVID - 19 , I would like to start a conversation about strategic plans and investments that will address future pandemics . https://t.co/GHtqDjEYdL",1963,323,
2020-04-10 12:38:24,1248591158604939265,It is my prayer that this Easter season offers our dear nation God ’ s unfailing Mercy and Grace . #GoodFriday2020 #COVID19 #StayHome https://t.co/xhDrvEY4NR,3837,446,
2020-04-07 21:28:30,1247637399359950850,"Remember that COVID - 19 is no respecter of persons . Let ’ s continue to heed the presidential directives to #StayHome . Wash your hands frequently with soap under running water , and help #StopTheSpread . https://t.co/lr497jwYiv",2545,332,
2020-04-07 15:18:59,1247544405906591745,Day 9 of the Lockdown : Today is the 9th day of the partial lockdown declared by the President . COVID - 19 is proving to be a highly infectious disease and no respecter of persons . https://t.co/eJiifCmpVJ,837,108,
2020-04-07 13:12:03,1247512462649430016,I support our nurses and health workers on the occasion of #WorldHealthDay2020 . #COVID19 #StayHome #StopTheSpread https://t.co/KxpqcIihEk,1832,252,
2020-04-07 06:49:53,1247416288848285697,Pray you get well soon . This is the time Britain and the world are in need of leadership to guide us through this awful pandemic . #StayHome #StopTheSpread,3232,248,
2020-04-06 22:21:41,1247288394008461320,"The outrage from the traders & people of Ashaiman is understandable , but it ’ s also important to let the security agencies complete their investigations . I join the MP for Ashaiman to demand justice for the poor man . https://t.co/7dZOdOSEdi",1850,238,
2020-04-06 14:55:09,1247176020362514450,"SUPPORTING OUR HEALTH WORKERS A total of 100 Personal Protective Equipment ( PPE ) and 100 pairs of Gum Boots were this morning presented to health workers at the Korle Bu Teaching Hospital , to support their work towards managing the COVID - 19 disease . https://t.co/bjH1sfp6RW",1723,282,
2020-04-05 06:48:26,1246691145851248641,It ’ s Palm Sunday . But these are not normal times . Let ’ s continue to #StayHome and help #StopTheSpread of COVID 19 . https://t.co/z36BxgSakg,4065,528,
2020-04-04 16:16:29,1246471712373379072,My speech at the presentation of PPEs & Gum boots to health workers on Saturday . https://t.co/qnBGhuoliM,875,114,
2020-04-04 15:11:24,1246455335302373382,"I presented a total of 650 sets of personal protective equipment and 650 gum boots to be distributed to health workers , working at the forefront of the fight against #COVID19 . https://t.co/fbsrMxDSWh",3042,442,
2020-04-04 08:46:49,1246358552899436547,"Join me on #JohnMahamaLIVE on Facebook this morning , at 10.00 am , as I present a quantity of medical items to support our health workers in the fight against #COVID19 . https://t.co/wL1qErl9nj",1969,226,
2020-04-03 11:46:07,1246041287192608768,"I invite you click & share my thoughts on day 5 of the lockdown . Continue to #StayHome & help #StopTheSpread . I urge Govt to consider a reduction in the cost of data & a further reduction in fuel prices to cushion , especially commercial drivers . https://t.co/pnPYylTI0E",1323,297,
2020-04-01 19:48:21,1245437867926663170,"“ My advice to all my fellow citizens , whether your area is affected by the restrictions or not , is to please #StayHome as far as practicable . This will help you to avoid getting infected and also prevent you from infecting others if you have the disease ” . https://t.co/kfxqP5MuNI",1637,270,
2020-04-01 09:34:02,1245283269173706752,RT : Thanks to the visionary leadership of President John Mahama the Greater Accra Regional ( Ridge ) Hospital is pla …,0,135,
2020-04-01 09:33:48,1245283210411597826,"Hello everyone . It is a new month . Whether you are within the lockdown zones or not , I advice you to please #StayHome . Let ’ s together help #StopTheSpread of #COVID19 . https://t.co/oKh6otu4CD",3069,406,
2020-03-30 08:18:10,1244539403277565952,RT : . donates PPE to Ridge Hospital to support COVID - 19 fight [ Photos ] #CitiNewsroom #Coronavirus #BreakfastDaily http …,0,74,
2020-03-30 08:14:49,1244538559446556674,"I congratulated the medical personnel , who are the country's frontline defence against the coronavirus pandemic . Items presented included 100 full 2sets of PPE , 100 gum boots , 120 doctors scrubs , 50 patients gowns , 30 theatre gowns and 400 packs of bottled drinking water . 2/2",779,116,
2020-03-30 08:14:49,1244538557315854337,"In response to reports of a shortage of badly needed PPEs for medical personal working at the Greater Accra Regional ( Ridge ) Hospital , I led the NDC COVID - 19 Technical Team to present a quantity of medical items to the hospital . 1/2 #StopTheSpread https://t.co/TilZnvhzLY",2776,387,
2020-03-29 10:27:01,1244209439932141569,"Let us heed the call to stay home , and remember to always wash your hands with soap , and under running water . #StopTheSpread #SafeHands 2/2",626,85,
2020-03-29 10:27:00,1244209435733569537,"Happy Sunday , my friends . I want to remind us , once again , that we all have a role to play , not just government , in managing the Coronavirus pandemic . In these times , the best remedy to stopping the spread of #COVID19 and prevent yourself from infection , is to stay home . 1/2 https://t.co/vrEyNjeXmL",3070,441,
2020-03-28 11:09:11,1243857663282294785,SPEECH : John Mahama addresses Ghanaians at Friday Muslim Prayers https://t.co/D3LHmxLpNp,1970,202,
2020-03-26 08:26:27,1243091935298048003,"Hello everyone . Let ’ s continue to take precautions as we fight , together , to keep our families , colleagues & country safe . Wash your hands frequently , avoid touching commonly-used surfaces , use an alcohol-based sanitizer often . And #StayHome if you have nothing urgent to do out . https://t.co/FiBEHqotGz",3013,388,
2020-03-25 07:57:21,1242722223988883456,"“ If my people , who are called by my name , will humble themselves and pray and seek my face and turn from their wicked ways , then I will hear from heaven , and I will forgive their sin and will heal their land . ” — 2 Chronicles 7:14 #StopTheSpread #SafeHands #StayHome https://t.co/T0IV3lMO8w",5765,767,
2020-03-24 12:51:49,1242433941950382080,"For all people of faith , this is a time to show charity & compassion . I urge you to reflect on your beliefs . Don ’ t engage in practices that will escalate the present anxieties in the nation . Px hikes & other such practices are beneath the dignity of the moment . #StopTheSpread https://t.co/PNqU7jwa9G",1683,241,
2020-03-23 21:48:14,1242206548715343873,"Hello everyone . Let us continue to hold fast to the preventive measures . They are our first line of defence as individuals , and it is a collective responsibility . Please stay at home if you have nothing important to go out to do . #StopTheSpread #StayHome #JohnMahama https://t.co/h4xwwllvxO",2437,379,
2020-03-23 15:12:37,1242106984847085570,"It is my earnest prayer that public welfare will triumph over personal and partisan interest . Our leaders owe this nation not just prayers but a plan too . One that all of us can believe in , that we can rally around , and that we can commit our hearts and mind to . #COVID19 https://t.co/SrJVdvthZR",2449,304,
2020-03-22 17:11:45,1241774579724554240,"Hello everyone . If you missed the service this morning to end our three days of prayer and fasting , let me share with you the video of my message to Ghanaians . #StopTheSpread #Safehands https://t.co/hYq8MsCoCf",2565,237,
2020-03-22 07:36:26,1241629798360899584,"Good morning everyone . I will be live with you this morning , at 10.30 am , as we hold a service to end the three-day prayer and fasting period declared by the National Democratic Congress . #StopTheSpread #SafeHands https://t.co/w8iNnupi4s",2865,315,
2020-03-21 09:45:18,1241299837066399744,"Yet another fake news . Reports that I have settled on and announced a running mate for the 2020 elections are false . Let's continue to take precaution and help #stopthespread of COVID - 19 . Wash your hands , esp after touching a commonly used surface or object . #Safehands",3602,409,
2020-03-20 17:35:18,1241055731337629699,"Let ’ s not panic . Wash your hands regularly , with soap and under running water . #safehands https://t.co/YNvQ1cAqGA",968,137,
2020-03-20 17:34:13,1241055458821054464,Prevention remains our best bet against the spread of #COVID19 . #stopthespread #safehands #JohnMahama https://t.co/sQ4q8PkDWK,1027,169,
2020-03-20 06:23:02,1240886550260580357,"continues to recommend isolating , testing & treating every suspected #COVID19 case , & tracing every contact , as the backbone of the response in every country . It ’ s the best hope of preventing widespread community transmission . Call the helpline if you identify any symptoms .",135,49,
2020-03-19 17:39:43,1240694455029489664,"Ghana is facing a very serious public health emergency caused by #COVID19 . We can all see the evidence from other countries - Italy , China , Iran & others - about how significant the threat of this virus is . Ghana has recorded 11 confirmed cases now . We must act to #StopTheSpread .",5506,669,
2020-03-18 15:08:16,1240293951644536842,"Let me also challenge President , President , President .",285,47,
2020-03-18 13:58:53,1240276490752753664,"I also challenge , , , , , to join the #safehands campaign .",602,111,
2020-03-18 13:55:50,1240275722373148673,"I am happy to join in the #SafeHands challenge . We can all help #stopthespread of #COVID19 by washing our hands regularly and under running water . I invite President , President of Nigeria , former President & others to also share a video . https://t.co/OJnTPHGqrw",1727,464,
2020-03-18 06:02:29,1240156602726055937,This is not a time for words . It is a time for action . #StopTheSpread #Safehands #JohnMahama https://t.co/zFKf4NQXSu,2442,297,
2020-03-17 11:08:48,1239871302560878593,#SafeHands #StopTheSpread https://t.co/8cVicagS8r,1151,197,
2020-03-16 21:01:19,1239658024505085953,#StopTheSpread #JohnMahamaLIVE https://t.co/f05cq9DBSh,1738,238,
2020-03-16 07:06:10,1239447852784521216,Let ’ s get together at 11am this morning . #JohnMahamaLIVE https://t.co/WAfTtDb8Ii,1980,233,
2020-03-15 17:59:11,1239249803588120577,Join me on Monday at 11.00 am . https://t.co/ZuBtJ9cKsz,2569,368,
2020-03-08 14:29:23,1236660289157959683,"On Saturday , while in the Volta Region , I visited Toklokpo near Sogakope to console the parents and family of the murdered Assembly man for Sogakope , Marcus Mawutor Adzahli . https://t.co/Gp91J5TbSf",1426,129,
2020-03-06 13:19:37,1235917954837024770,"Enjoy your day , my dear wife . https://t.co/xHNOwiok3n",9741,703,
2020-03-06 08:51:54,1235850581106814977,"“ ... to hold in high esteem , our heritage won for us through the blood and toil of our fathers ” . https://t.co/e0GchDQF0N",2410,273,
2020-03-03 18:08:32,1234903500368289792,"Measures such as establishment of quarantine centres , provision of hazmat suits , temperature monitoring and traveler tracking are urgently required . 3/3",357,53,
2020-03-03 18:08:31,1234903496903798791,"Discouraging hand shaking , frequent handwashing , use of alcohol-based hand sanitisers at public gatherings such as churches , mosques , funerals etc . should be promoted as soon as possible . 2/3",402,60,
2020-03-03 18:08:31,1234903494957682688,We must mount a strong educational and awareness campaign on the nature and mode of transmission of COVID - 19 as was done in the period of the Ebola disease outbreak . 1/3,1193,145,
2020-03-03 18:05:28,1234902727446159360,Africa is vulnerable and has not been spared . The first case reported in West Africa has been in Nigeria . This must be a period for the implementation of aggressive preventive measures while we stamp out specific incidences . 2/2,465,70,
2020-03-03 18:05:27,1234902725114187777,"The Coronavirus disease ( COVID - 19 ) is posing a serious threat to global security , economy , trade , and transport . While the WHO has not yet declared it a pandemic , they urge countries to take aggressive containment measures . 1/2",1662,215,
2020-03-01 09:42:37,1234051407835213825,Happy Sunday and welcome to a new month ! https://t.co/rDFYCsqhuL,1063,102,
2020-02-24 06:22:31,1231826721235767298,"I began a nationwide #SpeakOut tour of the country , from the Western North Region , last week . This week , I will be in the Ahafo Region and I look forward to my interactions with the good people of Ghana . https://t.co/UKmB5rDAV2",2336,282,
2020-01-31 20:02:14,1223335700508168193,Photos from my #JohnMahamaLIVE Session 3 on the economy . Thank you to all who joined in live and the team of financial journalists who asked lots of insightful questions . 2/2 https://t.co/B4tirT4tAY,1288,122,
2020-01-31 20:01:22,1223335483394138113,Photos from my #JohnMahamaLIVE Session 3 on the economy . Thank you to all who joined in live and the team of financial journalists who asked lots of insightful questions . 1/2 https://t.co/azJMwsXzWm,793,65,
2020-01-30 17:17:56,1222931967487827969,John Dramani Mahama - live via https://t.co/o90EiXSjAw https://t.co/Q3KGkbxJzP,524,120,
2020-01-30 17:14:23,1222931074910580738,John Dramani Mahama - live via https://t.co/o90EiXSjAw https://t.co/M2ZOqIXzPI,422,62,
2020-01-30 17:00:30,1222927578274467840,John Dramani Mahama - live via https://t.co/o90EiXSjAw https://t.co/hYzh856LAp,972,185,
2020-01-30 12:33:55,1222860493204938759,Join me on #JohnMahamaLIVE at 5.00 pm GMT today . https://t.co/E3joEmuW1y,1733,197,
2020-01-17 22:36:40,1218301134844104706,Support the NDC Victory 2020 Campaign today . Donate via MoMo or download the ‘ NDC Ghana ’ App to donate or pay your dues . https://t.co/Qvw8CechqM,3501,383,
2020-01-17 05:43:32,1218046171513606146,"We will fix the problems and put Ghana on track to ensure fair distribution of opportunities for all Ghanaians and not just a few family and friends . I am ready , very ready to work with you , the people of Ghana , to deliver our country from this abyss . https://t.co/wpKixRjEE6",3968,417,
2020-01-13 09:39:05,1216655899894472704,Stumbled on this strange video . These are end times indeed ! The mouse rather chasing the cat . https://t.co/hYs9Lv6iXv,7703,1325,
2020-01-11 20:08:45,1216089583399710720,What changed ? https://t.co/doGhrTGaIk,3027,292,
2020-01-11 09:12:13,1215924363142336512,"The world has come to expect nothing short of inspiration from the name GHANA . 2020 is an election year , The eyes of the world would continue to be fixed on us . We need to meet the high standards set by previous Electoral Commissions and even better it . https://t.co/HCkfme9uzO",4270,358,
2020-01-08 09:25:58,1214840659200352257,#2020NewYearMessage https://t.co/OoeZYJgt6i,2786,277,
2020-01-07 06:56:02,1214440540265156609,"At this critical stage in our nation ’ s life , Ghanaians deserve - more than ever - a government that is honest and truthful with them . A government that takes responsibility and gives them results , not excuses or blame . https://t.co/5JZnAySWue",3768,370,
Date,Id,Text,Likes,Re-Tweets,Location
2020-05-09 07:58:50,1259030051972157441,"RT : It ’ s been a year since Nana Addo ordered the closure of and Radio XYZ , and followed up with Radio Tongu …",0,106,
2020-05-09 07:58:32,1259029975153377280,"I want to encourage you to protect yourself . Regular hand washing with soap & under running water is a must . Stay Home but if you have to go out for any reason including work , wear your mask , take along a hand sanitizer , & always disinfect commonly used and touched surfaces . 2/2",972,160,
2020-05-09 07:58:31,1259029972313952256,"From 3,091 to 4,012 #COVID19 cases within 24 hours ; Government is certainly failing the people of Ghana . Fear gripped many homes last night when the latest confirmed cases were released . And that is understandable . #COVID19 is real , my brothers and sisters . 1/2 https://t.co/EdjYsOv5bG",1722,268,
2020-05-08 11:30:43,1258720984321966080,I invite you to join the call to GET INVOLVED . Locate a branch of the NDC near you and let's work together for Victory 2020 . You can also visit https://t.co/AvCFAXeAGX and Let ’ s Talk . #JohnMahama . https://t.co/YX0H6Jsha0,2839,371,
2020-05-06 09:47:47,1257970305374584835,Happy 70th Birthday Asantehene Otumfuo Osei Tutu II . https://t.co/ruSLW7ntbM,6994,614,
2020-05-03 10:53:47,1256899751078961152,"Freedom of the press is not a given ; we should always remember that , and especially now , when the COVID - 19 pandemic tempts some governments around the world to want to curtail the liberties of citizens . #WorldPressFreedomDay #COVID19 https://t.co/LMM1eNDGpV",1234,202,
2020-05-03 07:09:47,1256843380635717632,#NewProfilePic https://t.co/05QKMpKAup,7425,563,
2020-05-01 11:27:45,1256183524496945152,"Thank you for joining & contributing to my Digital Conversation , #JohnMahamaLIVE last night . Below is a link to my opening remarks last night . I welcome any contributions or reviews via office@johnmahama.org . https://t.co/CxIiNTeWx9",2507,290,
2020-04-30 20:16:05,1255954095086505984,John Mahama in a Digital Conversation https://t.co/a6i5azMvqX,1638,220,
2020-04-30 13:03:03,1255845120521523200,"Please join me , tonight , at 8.15 pm on #JohnMahamaLIVE . https://t.co/yILXn4dZei",2891,370,
2020-04-29 12:39:11,1255476724244058113,Many of our abandoned projects would have been completed by now and open to the public . We are still very committed to completing all the projects we were working on which have come to a standstill . https://t.co/sioMs2XNYB,3956,601,
2020-04-27 10:25:08,1254718213209894912,"“ As Covid - 19 marches relentlessly into Africa there is one man who has sat at the centre of another similarly urgent health crisis . John Mahama was President of Ghana then . The lessons he learned and the hard political , social & economic decisions ... ” https://t.co/A7PLJH2gXB",1584,301,
2020-04-24 11:07:07,1253641615412989952,Thank you . I look forward to another round of conversation soon . #StaySafe #StayHome https://t.co/Bbg31fSW0d,2380,209,
2020-04-23 20:20:36,1253418517359063041,John Mahama in a Digital Conversation https://t.co/ggyBnyR77H,1828,411,
2020-04-23 12:01:59,1253293036483854339,Join me for a Digital Conversation on #COVID19 tonight . I look forward to your contributions and questions . #JohnMahamaLIVE https://t.co/GwnwE8qEM5,1753,236,
2020-04-23 11:50:42,1253290196457656321,https://t.co/TN6CdUKO0h,2527,258,
2020-04-19 20:03:43,1251964715615559680,"Recent developments have made it clear , the extent of the spread of the virus . The last report put the number of confirmed cases at 834 . Many health experts continue to suggest the necessity and appropriateness of an extension of the restrictions on movement .",8660,1173,
2020-04-19 19:00:30,1251948806016507905,"The lockdown is wearing out everyone , but this is a necessary pain we must bear to reinforce the great national effort against this virus . We must not lose sight of the fact that some of our brothers and sisters are suffering its effects more acutely . https://t.co/VMHysj9gUS",2886,490,
2020-04-16 10:14:09,1250729183212449794,"Let ’ s join hands in this fight by showing love and care for others . If you care for people , please encourage them to stay home . Remember to always wash your hands with soap , under running water . And please stay home ! 2/2 #SafeHands",771,100,
2020-04-16 10:14:08,1250729180133801984,"My brothers and sisters , today is Day 18 of the lockdown . Together , we form a vital line of defense against the coronavirus . Each & every one of us is now called upon to protect the lives of others . It is our sacred duty - a duty of love , a duty of care . 1/2 #StopTheSpread https://t.co/nzCwK0J51g",2813,412,
2020-04-15 15:57:04,1250453091813654529,The US continues to cede world leadership ... It is a tragic mistake to withhold funding to WHO in the midst of this dreadful #COVID19 pandemic .,2625,293,
2020-04-15 10:51:36,1250376221755572224,"His indepth knowledge and counsel was of immense help in reaching a favourable outcome for Ghana . My condolences to his family , his numerous students across the world , the Gov't & people of Ghana . 2/2",780,88,
2020-04-15 10:51:36,1250376219557793792,"I am saddened to hear the death of our compatriot , Emeritus Judge Thomas A . Mensah , an International Maritime Lawyer & Arbitrator . His enormous contribution to our country is unparalleled . He played a key role in the arbitration during our maritime dispute with Cote D'Ivoire . 1/2 https://t.co/qWX2gpw5KF",4044,420,
2020-04-13 13:38:36,1249693472166162432,"Together , we can break the chain of infections . Let ’ s also continue the routine of constantly washing your hands with soap and under running water , especially after you hold or come into contact with any commonly used surface . We can , together , win this fight against #COVID19 .",686,107,
2020-04-13 13:38:35,1249693469125287947,"We must all act to protect ourselves and help #StopTheSpread of #COVID19 . It is not what someone else does , but what we all do . Please stay home . Reconsider that decision to go out , and ask that person coming to you , to discuss the matter on phone or via a video call . #StayHome https://t.co/tVJwleDrg4",2563,441,
2020-04-12 18:21:11,1249402197953085440,"While our minds are focused on fighting COVID - 19 , I would like to start a conversation about strategic plans and investments that will address future pandemics . https://t.co/GHtqDjEYdL",1963,323,
2020-04-10 12:38:24,1248591158604939265,It is my prayer that this Easter season offers our dear nation God ’ s unfailing Mercy and Grace . #GoodFriday2020 #COVID19 #StayHome https://t.co/xhDrvEY4NR,3837,446,
2020-04-07 21:28:30,1247637399359950850,"Remember that COVID - 19 is no respecter of persons . Let ’ s continue to heed the presidential directives to #StayHome . Wash your hands frequently with soap under running water , and help #StopTheSpread . https://t.co/lr497jwYiv",2545,332,
2020-04-07 15:18:59,1247544405906591745,Day 9 of the Lockdown : Today is the 9th day of the partial lockdown declared by the President . COVID - 19 is proving to be a highly infectious disease and no respecter of persons . https://t.co/eJiifCmpVJ,837,108,
2020-04-07 13:12:03,1247512462649430016,I support our nurses and health workers on the occasion of #WorldHealthDay2020 . #COVID19 #StayHome #StopTheSpread https://t.co/KxpqcIihEk,1832,252,
2020-04-07 06:49:53,1247416288848285697,Pray you get well soon . This is the time Britain and the world are in need of leadership to guide us through this awful pandemic . #StayHome #StopTheSpread,3232,248,
2020-04-06 22:21:41,1247288394008461320,"The outrage from the traders & people of Ashaiman is understandable , but it ’ s also important to let the security agencies complete their investigations . I join the MP for Ashaiman to demand justice for the poor man . https://t.co/7dZOdOSEdi",1850,238,
2020-04-06 14:55:09,1247176020362514450,"SUPPORTING OUR HEALTH WORKERS A total of 100 Personal Protective Equipment ( PPE ) and 100 pairs of Gum Boots were this morning presented to health workers at the Korle Bu Teaching Hospital , to support their work towards managing the COVID - 19 disease . https://t.co/bjH1sfp6RW",1723,282,
2020-04-05 06:48:26,1246691145851248641,It ’ s Palm Sunday . But these are not normal times . Let ’ s continue to #StayHome and help #StopTheSpread of COVID 19 . https://t.co/z36BxgSakg,4065,528,
2020-04-04 16:16:29,1246471712373379072,My speech at the presentation of PPEs & Gum boots to health workers on Saturday . https://t.co/qnBGhuoliM,875,114,
2020-04-04 15:11:24,1246455335302373382,"I presented a total of 650 sets of personal protective equipment and 650 gum boots to be distributed to health workers , working at the forefront of the fight against #COVID19 . https://t.co/fbsrMxDSWh",3042,442,
2020-04-04 08:46:49,1246358552899436547,"Join me on #JohnMahamaLIVE on Facebook this morning , at 10.00 am , as I present a quantity of medical items to support our health workers in the fight against #COVID19 . https://t.co/wL1qErl9nj",1969,226,
2020-04-03 11:46:07,1246041287192608768,"I invite you click & share my thoughts on day 5 of the lockdown . Continue to #StayHome & help #StopTheSpread . I urge Govt to consider a reduction in the cost of data & a further reduction in fuel prices to cushion , especially commercial drivers . https://t.co/pnPYylTI0E",1323,297,
2020-04-01 19:48:21,1245437867926663170,"“ My advice to all my fellow citizens , whether your area is affected by the restrictions or not , is to please #StayHome as far as practicable . This will help you to avoid getting infected and also prevent you from infecting others if you have the disease ” . https://t.co/kfxqP5MuNI",1637,270,
2020-04-01 09:34:02,1245283269173706752,RT : Thanks to the visionary leadership of President John Mahama the Greater Accra Regional ( Ridge ) Hospital is pla …,0,135,
